name,party,bill
"Kennedy, John",R,115s536
"Jones, Doug",D,115s536
"Franken, Al",D,115s537
"Baldwin, Tammy",D,115s537
"Blumenthal, Richard",D,115s537
"Booker, Cory A.",D,115s537
"Brown, Sherrod",D,115s537
"Casey, Robert P., Jr.",D,115s537
"Coons, Christopher A.",D,115s537
"Durbin, Richard J.",D,115s537
"Heitkamp, Heidi",D,115s537
"Hirono, Mazie K.",D,115s537
"Leahy, Patrick J.",D,115s537
"Markey, Edward J.",D,115s537
"Menendez, Robert",D,115s537
"Merkley, Jeff",D,115s537
"Murray, Patty",D,115s537
"Reed, Jack",D,115s537
"Sanders, Bernard",I,115s537
"Schatz, Brian",D,115s537
"Shaheen, Jeanne",D,115s537
"Udall, Tom",D,115s537
"Warren, Elizabeth",D,115s537
"Whitehouse, Sheldon",D,115s537
"Wyden, Ron",D,115s537
"Gillibrand, Kirsten E.",D,115s537
"Feinstein, Dianne",D,115s537
"Heinrich, Martin",D,115s537
"Cortez Masto, Catherine",D,115s537
"Stabenow, Debbie",D,115s538
"Crapo, Mike",R,115s538
"Klobuchar, Amy",D,115s538
"Risch, James E.",R,115s538
"Wyden, Ron",D,115s538
"Wicker, Roger F.",R,115s538
"Cantwell, Maria",D,115s538
"Collins, Susan M.",R,115s538
"Merkley, Jeff",D,115s538
"Daines, Steve",R,115s538
"King, Angus S., Jr.",I,115s538
"Peters, Gary C.",D,115s538
"Tester, Jon",D,115s538
"Cochran, Thad",R,115s538
"Shelby, Richard C.",R,115s538
"Murray, Patty",D,115s538
"Isakson, Johnny",R,115s538
"Graham, Lindsey",R,115s538
"Smith, Tina",D,115s538
"Baldwin, Tammy",D,115s538
"Cruz, Ted",R,115s539
"Rubio, Marco",R,115s539
"Menendez, Robert",D,115s539
"Nelson, Bill",D,115s539
"Durbin, Richard J.",D,115s539
"Booker, Cory A.",D,115s54
"Warren, Elizabeth",D,115s54
"Schatz, Brian",D,115s54
"Markey, Edward J.",D,115s54
"Murray, Patty",D,115s54
"Sanders, Bernard",I,115s54
"Leahy, Patrick J.",D,115s54
"Merkley, Jeff",D,115s54
"Hirono, Mazie K.",D,115s54
"Wyden, Ron",D,115s54
"Cantwell, Maria",D,115s54
"Carper, Thomas R.",D,115s54
"Franken, Al",D,115s54
"Coons, Christopher A.",D,115s54
"Thune, John",R,115s540
"Brown, Sherrod",D,115s540
"Roberts, Pat",R,115s540
"Blunt, Roy",R,115s540
"Blumenthal, Richard",D,115s540
"Tillis, Thom",R,115s540
"Booker, Cory A.",D,115s540
"Perdue, David",R,115s540
"Reed, Jack",D,115s540
"Hoeven, John",R,115s540
"Stabenow, Debbie",D,115s540
"Barrasso, John",R,115s540
"Murray, Patty",D,115s540
"Heller, Dean",R,115s540
"Ernst, Joni",R,115s540
"Donnelly, Joe",D,115s540
"Isakson, Johnny",R,115s540
"Hassan, Margaret Wood",D,115s540
"Boozman, John",R,115s540
"King, Angus S., Jr.",I,115s540
"Fischer, Deb",R,115s540
"Capito, Shelley Moore",R,115s540
"Klobuchar, Amy",D,115s540
"Corker, Bob",R,115s540
"Peters, Gary C.",D,115s540
"Collins, Susan M.",R,115s540
"Udall, Tom",D,115s540
"Menendez, Robert",D,115s540
"Moran, Jerry",R,115s540
"Whitehouse, Sheldon",D,115s540
"Flake, Jeff",R,115s540
"Baldwin, Tammy",D,115s540
"Young, Todd C.",R,115s540
"Nelson, Bill",D,115s540
"Crapo, Mike",R,115s540
"Risch, James E.",R,115s540
"Heinrich, Martin",D,115s540
"Rubio, Marco",R,115s540
"Johnson, Ron",R,115s540
"Cantwell, Maria",D,115s540
"Rounds, Mike",R,115s540
"Cruz, Ted",R,115s540
"Cotton, Tom",R,115s540
"Portman, Rob",R,115s540
"Leahy, Patrick J.",D,115s540
"Shaheen, Jeanne",D,115s540
"Murphy, Christopher",D,115s540
"Schatz, Brian",D,115s540
"Daines, Steve",R,115s540
"Grassley, Chuck",R,115s540
"Hirono, Mazie K.",D,115s540
"Scott, Tim",R,115s540
"Lee, Mike",R,115s540
"Cardin, Benjamin L.",D,115s540
"McCain, John",R,115s540
"Toomey, Pat",R,115s540
"Graham, Lindsey",R,115s540
"Cortez Masto, Catherine",D,115s540
"Cochran, Thad",R,115s540
"Wicker, Roger F.",R,115s540
"Hyde-Smith, Cindy",R,115s540
"Van Hollen, Chris",D,115s540
"Hirono, Mazie K.",D,115s541
"Schatz, Brian",D,115s541
"Whitehouse, Sheldon",D,115s542
"Leahy, Patrick J.",D,115s542
"Murray, Patty",D,115s542
"Durbin, Richard J.",D,115s542
"Franken, Al",D,115s542
"Hirono, Mazie K.",D,115s542
"Markey, Edward J.",D,115s542
"Merkley, Jeff",D,115s542
"Tester, Jon",D,115s543
"McCaskill, Claire",D,115s543
"Bennet, Michael F.",D,115s543
"Manchin, Joe, III",D,115s543
"Murray, Patty",D,115s543
"Baldwin, Tammy",D,115s543
"Blumenthal, Richard",D,115s543
"Tester, Jon",D,115s544
"McCain, John",R,115s544
"Moran, Jerry",R,115s544
"Isakson, Johnny",R,115s544
"Blumenthal, Richard",D,115s544
"Schatz, Brian",D,115s544
"Bennet, Michael F.",D,115s544
"Boozman, John",R,115s544
"Heitkamp, Heidi",D,115s544
"Rounds, Mike",R,115s544
"Manchin, Joe, III",D,115s544
"Baldwin, Tammy",D,115s544
"Crapo, Mike",R,115s544
"Nelson, Bill",D,115s544
"Brown, Sherrod",D,115s544
"Daines, Steve",R,115s544
"Hirono, Mazie K.",D,115s544
"Hoeven, John",R,115s544
"Peters, Gary C.",D,115s544
"Van Hollen, Chris",D,115s544
"Merkley, Jeff",D,115s544
"King, Angus S., Jr.",I,115s544
"Paul, Rand",R,115s545
"Barrasso, John",R,115s545
"Cochran, Thad",R,115s545
"Cornyn, John",R,115s545
"Cotton, Tom",R,115s545
"Cruz, Ted",R,115s545
"Enzi, Michael B.",R,115s545
"Ernst, Joni",R,115s545
"Hatch, Orrin G.",R,115s545
"Heller, Dean",R,115s545
"Inhofe, James M.",R,115s545
"Lankford, James",R,115s545
"Lee, Mike",R,115s545
"Moran, Jerry",R,115s545
"Perdue, David",R,115s545
"Roberts, Pat",R,115s545
"Rounds, Mike",R,115s545
"Rubio, Marco",R,115s545
"Scott, Tim",R,115s545
"Tillis, Thom",R,115s545
"Wicker, Roger F.",R,115s545
"Graham, Lindsey",R,115s545
"Boozman, John",R,115s545
"Strange, Luther",R,115s545
"Johnson, Ron",R,115s545
"Burr, Richard",R,115s545
"Risch, James E.",R,115s545
"Grassley, Chuck",R,115s545
"McCain, John",R,115s545
"Gardner, Cory",R,115s545
"Hyde-Smith, Cindy",R,115s545
"Barrasso, John",R,115s546
"Wyden, Ron",D,115s546
"Enzi, Michael B.",R,115s546
"Merkley, Jeff",D,115s546
"Wicker, Roger F.",R,115s546
"Alexander, Lamar",R,115s546
"Stabenow, Debbie",D,115s546
"Blumenthal, Richard",D,115s546
"Gardner, Cory",R,115s546
"Isakson, Johnny",R,115s546
"Murphy, Christopher",D,115s546
"Roberts, Pat",R,115s546
"Moran, Jerry",R,115s546
"Casey, Robert P., Jr.",D,115s546
"Cornyn, John",R,115s546
"Feinstein, Dianne",D,115s546
"Peters, Gary C.",D,115s546
"Heller, Dean",R,115s546
"Cochran, Thad",R,115s546
"Bennet, Michael F.",D,115s546
"Graham, Lindsey",R,115s546
"Blunt, Roy",R,115s546
"Gillibrand, Kirsten E.",D,115s547
"Collins, Susan M.",R,115s547
"Cantwell, Maria",D,115s548
"Hatch, Orrin G.",R,115s548
"Wyden, Ron",D,115s548
"Schumer, Charles E.",D,115s548
"Schatz, Brian",D,115s548
"Leahy, Patrick J.",D,115s548
"Heller, Dean",R,115s548
"Merkley, Jeff",D,115s548
"Booker, Cory A.",D,115s548
"Murkowski, Lisa",R,115s548
"Young, Todd C.",R,115s548
"Collins, Susan M.",R,115s548
"Bennet, Michael F.",D,115s548
"Shaheen, Jeanne",D,115s548
"Portman, Rob",R,115s548
"Sanders, Bernard",I,115s548
"Hassan, Margaret Wood",D,115s548
"Murray, Patty",D,115s548
"Sullivan, Dan",R,115s548
"Isakson, Johnny",R,115s548
"Graham, Lindsey",R,115s548
"Scott, Tim",R,115s548
"Kaine, Tim",D,115s548
"Klobuchar, Amy",D,115s548
"Gillibrand, Kirsten E.",D,115s548
"Menendez, Robert",D,115s548
"Markey, Edward J.",D,115s548
"Heitkamp, Heidi",D,115s548
"Stabenow, Debbie",D,115s548
"Cardin, Benjamin L.",D,115s548
"Whitehouse, Sheldon",D,115s548
"Feinstein, Dianne",D,115s548
"Coons, Christopher A.",D,115s548
"King, Angus S., Jr.",I,115s548
"Hirono, Mazie K.",D,115s548
"Duckworth, Tammy",D,115s548
"Casey, Robert P., Jr.",D,115s548
"Nelson, Bill",D,115s548
"Brown, Sherrod",D,115s548
"Carper, Thomas R.",D,115s548
"Warren, Elizabeth",D,115s548
"Capito, Shelley Moore",R,115s548
"Cortez Masto, Catherine",D,115s548
"Harris, Kamala D.",D,115s548
"Jones, Doug",D,115s548
"Blumenthal, Richard",D,115s548
"Murphy, Christopher",D,115s549
"Leahy, Patrick J.",D,115s549
"Murray, Patty",D,115s549
"Carper, Thomas R.",D,115s549
"Cantwell, Maria",D,115s549
"Sanders, Bernard",I,115s549
"Shaheen, Jeanne",D,115s549
"Merkley, Jeff",D,115s549
"Gillibrand, Kirsten E.",D,115s549
"Coons, Christopher A.",D,115s549
"Blumenthal, Richard",D,115s549
"Schatz, Brian",D,115s549
"Baldwin, Tammy",D,115s549
"Markey, Edward J.",D,115s549
"Booker, Cory A.",D,115s549
"Van Hollen, Chris",D,115s549
"Hassan, Margaret Wood",D,115s549
"Peters, Gary C.",D,115s549
"Gillibrand, Kirsten E.",D,115s55
"Schumer, Charles E.",D,115s55
"Leahy, Patrick J.",D,115s550
"Franken, Al",D,115s550
"Blumenthal, Richard",D,115s550
"Durbin, Richard J.",D,115s550
"Whitehouse, Sheldon",D,115s550
"Markey, Edward J.",D,115s550
"Warren, Elizabeth",D,115s550
"Murray, Patty",D,115s550
"Baldwin, Tammy",D,115s550
"Heitkamp, Heidi",D,115s550
"Hirono, Mazie K.",D,115s550
"Brown, Sherrod",D,115s550
"Booker, Cory A.",D,115s550
"Shaheen, Jeanne",D,115s550
"Gillibrand, Kirsten E.",D,115s550
"Coons, Christopher A.",D,115s550
"McCain, John",R,115s551
"Flake, Jeff",R,115s551
"Brown, Sherrod",D,115s552
"Leahy, Patrick J.",D,115s552
"Murray, Patty",D,115s552
"Wyden, Ron",D,115s552
"Durbin, Richard J.",D,115s552
"Reed, Jack",D,115s552
"Menendez, Robert",D,115s552
"Sanders, Bernard",I,115s552
"Casey, Robert P., Jr.",D,115s552
"Whitehouse, Sheldon",D,115s552
"Warner, Mark R.",D,115s552
"Merkley, Jeff",D,115s552
"Franken, Al",D,115s552
"Blumenthal, Richard",D,115s552
"Schatz, Brian",D,115s552
"Hirono, Mazie K.",D,115s552
"Warren, Elizabeth",D,115s552
"Heitkamp, Heidi",D,115s552
"Van Hollen, Chris",D,115s552
"Cortez Masto, Catherine",D,115s552
"Feinstein, Dianne",D,115s552
"Gillibrand, Kirsten E.",D,115s552
"Durbin, Richard J.",D,115s553
"Franken, Al",D,115s553
"Whitehouse, Sheldon",D,115s553
"Warren, Elizabeth",D,115s553
"Reed, Jack",D,115s553
"Brown, Sherrod",D,115s553
"Blumenthal, Richard",D,115s553
"Hirono, Mazie K.",D,115s553
"Markey, Edward J.",D,115s553
"Paul, Rand",R,115s554
"Lee, Mike",R,115s554
"Feinstein, Dianne",D,115s555
"Feinstein, Dianne",D,115s556
"Feinstein, Dianne",D,115s557
"Feinstein, Dianne",D,115s558
"Feinstein, Dianne",D,115s559
"Sullivan, Dan",R,115s56
"Ernst, Joni",R,115s56
"Paul, Rand",R,115s56
"McConnell, Mitch",R,115s56
"Hatch, Orrin G.",R,115s56
"Cornyn, John",R,115s56
"Kennedy, John",R,115s56
"Blunt, Roy",R,115s56
"Isakson, Johnny",R,115s56
"Johnson, Ron",R,115s56
"Rounds, Mike",R,115s56
"Young, Todd C.",R,115s56
"Inhofe, James M.",R,115s56
"Daines, Steve",R,115s56
"Barrasso, John",R,115s56
"Perdue, David",R,115s56
"Boozman, John",R,115s56
"Burr, Richard",R,115s56
"Feinstein, Dianne",D,115s560
"Feinstein, Dianne",D,115s561
"Feinstein, Dianne",D,115s562
"Heller, Dean",R,115s563
"Tester, Jon",D,115s563
"Rubio, Marco",R,115s563
"Donnelly, Joe",D,115s563
"Portman, Rob",R,115s563
"Cotton, Tom",R,115s563
"Ernst, Joni",R,115s563
"Cochran, Thad",R,115s563
"Perdue, David",R,115s563
"Scott, Tim",R,115s563
"Hyde-Smith, Cindy",R,115s563
"Markey, Edward J.",D,115s564
"Lee, Mike",R,115s564
"Fischer, Deb",R,115s565
"Gardner, Cory",R,115s565
"Grassley, Chuck",R,115s565
"Crapo, Mike",R,115s565
"Cantwell, Maria",D,115s566
"Murray, Patty",D,115s566
"Heitkamp, Heidi",D,115s567
"Moran, Jerry",R,115s567
"Rounds, Mike",R,115s567
"Brown, Sherrod",D,115s568
"Collins, Susan M.",R,115s568
"Nelson, Bill",D,115s568
"Capito, Shelley Moore",R,115s568
"Reed, Jack",D,115s568
"Markey, Edward J.",D,115s568
"Warren, Elizabeth",D,115s568
"Franken, Al",D,115s568
"Klobuchar, Amy",D,115s568
"Cardin, Benjamin L.",D,115s568
"Murphy, Christopher",D,115s568
"Ernst, Joni",R,115s568
"Shaheen, Jeanne",D,115s568
"Whitehouse, Sheldon",D,115s568
"Coons, Christopher A.",D,115s568
"Stabenow, Debbie",D,115s568
"Grassley, Chuck",R,115s568
"Heitkamp, Heidi",D,115s568
"Blumenthal, Richard",D,115s568
"Peters, Gary C.",D,115s568
"Baldwin, Tammy",D,115s568
"King, Angus S., Jr.",I,115s568
"Smith, Tina",D,115s568
"Leahy, Patrick J.",D,115s568
"Cantwell, Maria",D,115s569
"Burr, Richard",R,115s569
"Wyden, Ron",D,115s569
"Feinstein, Dianne",D,115s569
"Sanders, Bernard",I,115s569
"Tester, Jon",D,115s569
"Stabenow, Debbie",D,115s569
"Heinrich, Martin",D,115s569
"Manchin, Joe, III",D,115s569
"Franken, Al",D,115s569
"Markey, Edward J.",D,115s569
"Hirono, Mazie K.",D,115s569
"Merkley, Jeff",D,115s569
"Schatz, Brian",D,115s569
"Klobuchar, Amy",D,115s569
"Baldwin, Tammy",D,115s569
"Bennet, Michael F.",D,115s569
"Cardin, Benjamin L.",D,115s569
"Casey, Robert P., Jr.",D,115s569
"Gillibrand, Kirsten E.",D,115s569
"Shaheen, Jeanne",D,115s569
"Coons, Christopher A.",D,115s569
"Udall, Tom",D,115s569
"Durbin, Richard J.",D,115s569
"Alexander, Lamar",R,115s569
"Hassan, Margaret Wood",D,115s569
"Peters, Gary C.",D,115s569
"Warren, Elizabeth",D,115s569
"Blumenthal, Richard",D,115s569
"Harris, Kamala D.",D,115s569
"Van Hollen, Chris",D,115s569
"Nelson, Bill",D,115s569
"Cortez Masto, Catherine",D,115s569
"Duckworth, Tammy",D,115s569
"Murphy, Christopher",D,115s569
"Menendez, Robert",D,115s569
"Booker, Cory A.",D,115s569
"Collins, Susan M.",R,115s569
"Kaine, Tim",D,115s569
"King, Angus S., Jr.",I,115s569
"Jones, Doug",D,115s569
"Smith, Tina",D,115s569
"Murray, Patty",D,115s569
"Brown, Sherrod",D,115s569
"Gardner, Cory",R,115s569
"Graham, Lindsey",R,115s569
"Daines, Steve",R,115s569
"Donnelly, Joe",D,115s569
"Leahy, Patrick J.",D,115s569
"Warner, Mark R.",D,115s569
"Schumer, Charles E.",D,115s569
"Cassidy, Bill",R,115s57
"Crapo, Mike",R,115s57
"Grassley, Chuck",R,115s57
"Daines, Steve",R,115s57
"Flake, Jeff",R,115s57
"Johnson, Ron",R,115s57
"Enzi, Michael B.",R,115s57
"Thune, John",R,115s57
"Lankford, James",R,115s57
"Thune, John",R,115s570
"Schatz, Brian",D,115s570
"Perdue, David",R,115s571
"Isakson, Johnny",R,115s571
"Burr, Richard",R,115s572
"Cantwell, Maria",D,115s572
"Tillis, Thom",R,115s572
"Peters, Gary C.",D,115s573
"Graham, Lindsey",R,115s573
"Cornyn, John",R,115s573
"Stabenow, Debbie",D,115s573
"Cochran, Thad",R,115s573
"Casey, Robert P., Jr.",D,115s573
"Blunt, Roy",R,115s573
"Baldwin, Tammy",D,115s573
"McCaskill, Claire",D,115s573
"Capito, Shelley Moore",R,115s573
"Warner, Mark R.",D,115s573
"Rubio, Marco",R,115s573
"Heitkamp, Heidi",D,115s573
"Merkley, Jeff",D,115s573
"Hatch, Orrin G.",R,115s573
"Gillibrand, Kirsten E.",D,115s573
"Collins, Susan M.",R,115s573
"Harris, Kamala D.",D,115s573
"Nelson, Bill",D,115s573
"Kaine, Tim",D,115s573
"Cassidy, Bill",R,115s573
"Young, Todd C.",R,115s573
"Van Hollen, Chris",D,115s573
"Hassan, Margaret Wood",D,115s573
"Heinrich, Martin",D,115s573
"Cortez Masto, Catherine",D,115s573
"Warren, Elizabeth",D,115s573
"Rounds, Mike",R,115s573
"Kennedy, John",R,115s573
"Menendez, Robert",D,115s573
"Markey, Edward J.",D,115s573
"Markey, Edward J.",D,115s574
"Merkley, Jeff",D,115s574
"Feinstein, Dianne",D,115s574
"Wyden, Ron",D,115s574
"Leahy, Patrick J.",D,115s574
"Franken, Al",D,115s574
"Sanders, Bernard",I,115s574
"Van Hollen, Chris",D,115s574
"Brown, Sherrod",D,115s574
"Warren, Elizabeth",D,115s574
"Baldwin, Tammy",D,115s574
"Booker, Cory A.",D,115s575
"Lee, Mike",R,115s575
"Johnson, Ron",R,115s576
"McCaskill, Claire",D,115s576
"Grassley, Chuck",R,115s576
"Baldwin, Tammy",D,115s576
"Wyden, Ron",D,115s576
"Lankford, James",R,115s577
"Risch, James E.",R,115s577
"Roberts, Pat",R,115s577
"Lankford, James",R,115s578
"Hatch, Orrin G.",R,115s578
"Roberts, Pat",R,115s578
"Lankford, James",R,115s579
"Heitkamp, Heidi",D,115s579
"Hatch, Orrin G.",R,115s579
"Roberts, Pat",R,115s579
"Heller, Dean",R,115s58
"Heinrich, Martin",D,115s58
"Flake, Jeff",R,115s58
"Cortez Masto, Catherine",D,115s58
"Blunt, Roy",R,115s58
"Murkowski, Lisa",R,115s58
"Duckworth, Tammy",D,115s58
"Donnelly, Joe",D,115s58
"Gardner, Cory",R,115s58
"Portman, Rob",R,115s58
"Shaheen, Jeanne",D,115s58
"Scott, Tim",R,115s58
"Stabenow, Debbie",D,115s58
"Sullivan, Dan",R,115s58
"Peters, Gary C.",D,115s58
"Hassan, Margaret Wood",D,115s58
"Brown, Sherrod",D,115s58
"Wicker, Roger F.",R,115s58
"Boozman, John",R,115s58
"Inhofe, James M.",R,115s58
"Hirono, Mazie K.",D,115s58
"Casey, Robert P., Jr.",D,115s58
"Young, Todd C.",R,115s58
"Ernst, Joni",R,115s58
"Blumenthal, Richard",D,115s58
"Fischer, Deb",R,115s58
"Baldwin, Tammy",D,115s58
"Roberts, Pat",R,115s58
"Van Hollen, Chris",D,115s58
"Crapo, Mike",R,115s58
"Leahy, Patrick J.",D,115s58
"Hatch, Orrin G.",R,115s58
"Murphy, Christopher",D,115s58
"Lankford, James",R,115s580
"Manchin, Joe, III",D,115s581
"Capito, Shelley Moore",R,115s581
"Klobuchar, Amy",D,115s581
"Feinstein, Dianne",D,115s581
"Shaheen, Jeanne",D,115s581
"King, Angus S., Jr.",I,115s581
"Murkowski, Lisa",R,115s581
"Johnson, Ron",R,115s582
"McCaskill, Claire",D,115s582
"Grassley, Chuck",R,115s582
"Daines, Steve",R,115s582
"Wyden, Ron",D,115s582
"Cornyn, John",R,115s583
"Klobuchar, Amy",D,115s583
"Grassley, Chuck",R,115s583
"Blumenthal, Richard",D,115s583
"Tillis, Thom",R,115s583
"Feinstein, Dianne",D,115s583
"Hatch, Orrin G.",R,115s583
"Heller, Dean",R,115s583
"Cruz, Ted",R,115s583
"Blunt, Roy",R,115s583
"Coons, Christopher A.",D,115s583
"Cotton, Tom",R,115s583
"Heitkamp, Heidi",D,115s583
"Manchin, Joe, III",D,115s583
"Sullivan, Dan",R,115s583
"Whitehouse, Sheldon",D,115s583
"Donnelly, Joe",D,115s583
"Young, Todd C.",R,115s583
"Durbin, Richard J.",D,115s583
"Hirono, Mazie K.",D,115s583
"Ernst, Joni",R,115s583
"Kennedy, John",R,115s583
"Cortez Masto, Catherine",D,115s583
"Brown, Sherrod",D,115s583
"Lankford, James",R,115s584
"Risch, James E.",R,115s584
"Grassley, Chuck",R,115s584
"Hatch, Orrin G.",R,115s584
"Hoeven, John",R,115s584
"Roberts, Pat",R,115s584
"Rubio, Marco",R,115s584
"Johnson, Ron",R,115s585
"Ernst, Joni",R,115s585
"Sanders, Bernard",I,115s586
"Schatz, Brian",D,115s586
"Roberts, Pat",R,115s587
"Murphy, Christopher",D,115s588
"Thune, John",R,115s588
"Schatz, Brian",D,115s588
"Toomey, Pat",R,115s588
"Heitkamp, Heidi",D,115s588
"Tillis, Thom",R,115s588
"Corker, Bob",R,115s588
"King, Angus S., Jr.",I,115s589
"Warren, Elizabeth",D,115s589
"Crapo, Mike",R,115s59
"Moran, Jerry",R,115s59
"Paul, Rand",R,115s59
"Cornyn, John",R,115s59
"Risch, James E.",R,115s59
"Fischer, Deb",R,115s59
"Wicker, Roger F.",R,115s59
"Rounds, Mike",R,115s59
"Cassidy, Bill",R,115s59
"Roberts, Pat",R,115s59
"Kennedy, John",R,115s59
"Daines, Steve",R,115s59
"Cotton, Tom",R,115s59
"Isakson, Johnny",R,115s59
"Cruz, Ted",R,115s59
"Strange, Luther",R,115s59
"Lee, Mike",R,115s59
"Heller, Dean",R,115s59
"Boozman, John",R,115s59
"Risch, James E.",R,115s590
"Crapo, Mike",R,115s590
"Murray, Patty",D,115s591
"Collins, Susan M.",R,115s591
"Baldwin, Tammy",D,115s591
"Bennet, Michael F.",D,115s591
"Blumenthal, Richard",D,115s591
"Brown, Sherrod",D,115s591
"Coons, Christopher A.",D,115s591
"Durbin, Richard J.",D,115s591
"Franken, Al",D,115s591
"King, Angus S., Jr.",I,115s591
"Murphy, Christopher",D,115s591
"Schatz, Brian",D,115s591
"Sanders, Bernard",I,115s591
"Shaheen, Jeanne",D,115s591
"Tester, Jon",D,115s591
"Warner, Mark R.",D,115s591
"Cantwell, Maria",D,115s591
"Markey, Edward J.",D,115s591
"Hirono, Mazie K.",D,115s591
"Manchin, Joe, III",D,115s591
"Warren, Elizabeth",D,115s591
"Menendez, Robert",D,115s591
"Casey, Robert P., Jr.",D,115s591
"Stabenow, Debbie",D,115s591
"Van Hollen, Chris",D,115s591
"Duckworth, Tammy",D,115s591
"Cardin, Benjamin L.",D,115s591
"Nelson, Bill",D,115s591
"Wyden, Ron",D,115s591
"Merkley, Jeff",D,115s591
"Kaine, Tim",D,115s591
"Booker, Cory A.",D,115s591
"Cortez Masto, Catherine",D,115s591
"Peters, Gary C.",D,115s591
"Klobuchar, Amy",D,115s591
"Hassan, Margaret Wood",D,115s591
"Kaine, Tim",D,115s592
"Rounds, Mike",R,115s592
"Perdue, David",R,115s592
"Capito, Shelley Moore",R,115s593
"Boozman, John",R,115s593
"Bennet, Michael F.",D,115s593
"Heitkamp, Heidi",D,115s593
"Manchin, Joe, III",D,115s593
"Flake, Jeff",R,115s593
"Risch, James E.",R,115s593
"Crapo, Mike",R,115s593
"Tester, Jon",D,115s593
"Heinrich, Martin",D,115s593
"Hatch, Orrin G.",R,115s593
"King, Angus S., Jr.",I,115s593
"Strange, Luther",R,115s593
"Cassidy, Bill",R,115s593
"Sullivan, Dan",R,115s593
"Baldwin, Tammy",D,115s593
"Ernst, Joni",R,115s593
"Rounds, Mike",R,115s593
"Cornyn, John",R,115s594
"Cruz, Ted",R,115s594
"Leahy, Patrick J.",D,115s594
"Boozman, John",R,115s594
"Cotton, Tom",R,115s594
"Flake, Jeff",R,115s595
"McCain, John",R,115s595
"Johnson, Ron",R,115s595
"McCaskill, Claire",D,115s595
"Blumenthal, Richard",D,115s596
"Schumer, Charles E.",D,115s596
"Markey, Edward J.",D,115s596
"Menendez, Robert",D,115s596
"Feinstein, Dianne",D,115s596
"Casey, Robert P., Jr.",D,115s597
"Toomey, Pat",R,115s597
"Donnelly, Joe",D,115s597
"Collins, Susan M.",R,115s597
"Brown, Sherrod",D,115s597
"Tester, Jon",D,115s597
"Gillibrand, Kirsten E.",D,115s598
"Paul, Rand",R,115s598
"Donnelly, Joe",D,115s599
"Young, Todd C.",R,115s599
"Warner, Mark R.",D,115s6
"Coons, Christopher A.",D,115s6
"Alexander, Lamar",R,115s60
"Corker, Bob",R,115s60
"Durbin, Richard J.",D,115s600
"Duckworth, Tammy",D,115s600
"Durbin, Richard J.",D,115s601
"Wicker, Roger F.",R,115s601
"Reed, Jack",D,115s601
"Cochran, Thad",R,115s601
"Merkley, Jeff",D,115s601
"Brown, Sherrod",D,115s601
"Feinstein, Dianne",D,115s601
"Shaheen, Jeanne",D,115s601
"Coons, Christopher A.",D,115s601
"Collins, Susan M.",R,115s602
"Carper, Thomas R.",D,115s602
"Coons, Christopher A.",D,115s602
"Reed, Jack",D,115s602
"Whitehouse, Sheldon",D,115s602
"Peters, Gary C.",D,115s602
"Graham, Lindsey",R,115s602
"Blunt, Roy",R,115s602
"Bennet, Michael F.",D,115s603
"Hatch, Orrin G.",R,115s604
"Daines, Steve",R,115s604
"Fischer, Deb",R,115s604
"Capito, Shelley Moore",R,115s604
"Ernst, Joni",R,115s604
"Daines, Steve",R,115s605
"Tester, Jon",D,115s605
"Risch, James E.",R,115s605
"Crapo, Mike",R,115s605
"Nelson, Bill",D,115s606
"Blumenthal, Richard",D,115s606
"Klobuchar, Amy",D,115s606
"Gillibrand, Kirsten E.",D,115s606
"Cardin, Benjamin L.",D,115s606
"Casey, Robert P., Jr.",D,115s606
"Brown, Sherrod",D,115s606
"Hoeven, John",R,115s607
"Udall, Tom",D,115s607
"Tester, Jon",D,115s607
"Cantwell, Maria",D,115s607
"Warren, Elizabeth",D,115s607
"Feinstein, Dianne",D,115s608
"Schumer, Charles E.",D,115s608
"Durbin, Richard J.",D,115s608
"Klobuchar, Amy",D,115s608
"Cortez Masto, Catherine",D,115s608
"Booker, Cory A.",D,115s608
"Leahy, Patrick J.",D,115s608
"Shaheen, Jeanne",D,115s608
"Coons, Christopher A.",D,115s608
"Blumenthal, Richard",D,115s608
"Hirono, Mazie K.",D,115s608
"Markey, Edward J.",D,115s608
"Baldwin, Tammy",D,115s608
"Warren, Elizabeth",D,115s608
"Carper, Thomas R.",D,115s608
"Sanders, Bernard",I,115s608
"Bennet, Michael F.",D,115s608
"Murray, Patty",D,115s608
"Udall, Tom",D,115s608
"Kaine, Tim",D,115s608
"Franken, Al",D,115s608
"Schatz, Brian",D,115s608
"Reed, Jack",D,115s608
"Gillibrand, Kirsten E.",D,115s608
